id,name,price,quantity
1131,"SILENT BLOCK, TRAILING ARM REAR",0,8
1139,TENSIONER CAMCHAIN,0,125
1114,SPEEDO DRIVE COMP,0,12
1151,LAMP ASSY LICENSE PLATE,0,12
1126,OILSEAL DRIVE SHAFT,0,-334
1140,SHIM 6X12X1,0,42
1115,LOCK WASHER 38.5 DIA,0,0
1141,RESILIENT MOUNTING,0,12
1230,"RUBBER CUSHION,COWL-WS",0,0
1198,BRKT COWL-WINDSHIELD,0,-2
1128,MUFF CUP ENGINE,0,50
1138,BUNDY TUBE ASSY CENTER,0,86
1163,BEADING GLASS W/S,0,8
1204,SPRING CLUTCH JUDDER,0,1
1124,GRILL  ASSY BLACK,0,0
1143,INSULATOR PAD,0,0
1125,MUD FLAP,0,116
1150,Major Kit - Wheel Cylinder,0,29
1222,SPRING GEAR SHIFT CAM STOPPER,0,1
1172,BALL BEARING 35x62x9   #16007,0,72
1181,WASHER CLUTCH JUDDER,0,5
1146,BRUSH BOX ASSY KIT,0,11
1229,WIRE CLIP,0,0
1144,BUNDY TUBE ASSY FRONT,0,-38
1160,SILENT BLOCK TRAILING ARM FRONT,0,79
1215,PLATE CLUTCH RELEASE MC,0,2
1149,STEERING COLUMN,0,7
1227,"GUIDE, TIGHT SIDE ROLLER CHAIN",0,20
1209,Piston Ring Set Std 4S,0,3
1213,LINER BRAKE SHOE,0,0
1248,LOCK ASSY FUEL TANK LID,0,0
1253,BRKT A PILLAR,0,-2
1254,METALLIC FENDER -BLACK,0,0
1255,PIN BRAKE (AA),0,0
1258,HEX SCREW M8 x1.25 x 25,0,0
1261,CLAMP HOSE RESERVOIR,0,0
1265,PUNCHED WASHER 6.5x16x1.2,0,0
1270,FUEL WARNING SWITCH 8 lits,0,0
1272,FUEL COCK ASSY,0,0
1273,SLEEVE STEERING COLUMN Modified,0,0
1274,METALLIC FENDER-N BLUE,0,5
1275,HEX SCREW M8x16 8.8 ZNB,0,0
1280,"Sticker, Rear Auto Petrol 4S",0,0
1281,SPRING CLIP  REAR H/S,0,0
1282,SOCKET MOBILE CHARGER,0,0
1236,AIR SCREW,0,0
1287,METALLIC FENDER- WINE RED,0,-9
1288,LOCK PIN SATELLITE GEAR 3 WHEELER,0,10
1292,KIT AUTO CHAIN TENSIONER,0,3
1293,SPACER ASSY,0,0
1295,LOCK PLATE,0,0
1297,Bush Front LH,0,0
1242,OUTER RACE TOP Modified,0,12
1190,seal air filter,0,6
1268,TRAILING ARM BOLT M14X245,0,0
1271,3W ELECTRONIC BEEPER,0,0
1241,STUD BOLT CYL HEAD,0,64
1267,LOCK ASSY HANDLE BAR,0,28
1302,SPRING HANDLE BAR LOCK,0,0
1278,GEAR ASSY PRIMARY DRIVEN,0,4
1250,WAVE SPRING WASHER 6.5,0,0
1192,CABLE THROTTLE ASSY W/O TPS,0,76
1296,HEX BOLT M10x80,0,10
1203,SPEEDOMETER ASSY,0,7
1200,GASKET PIPE INTAKE,0,55
1185,NEEDLE ROLLER BEARING 18X24X14,0,-28
1277,CENTER ASSY CLUTCH - 4S,0,9
1207,RIM ASSY,0,8
1170,DISTANCE PIN FR AXLE,0,2
1238,FLEXIBLE HOSE FRONT,0,20
1206,BRAKE DRUM,0,4
1201,FRONT INDICATOR GLASS LH,0,0
1199,KEY  PRM DRN GR,0,0
1294,PIN SATELLITE GEAR 3 WHEELER,0,157
1196,HOLDER ASSY MAGNETO,0,27
1175,HORN 12V DC,0,8
1245,HEAD LAMP ASSY LH,0,65
1212,DASHBOARD BLACK,0,10
1217,LOCK ASSY TAIL DOOR,0,0
1289,STRUT RETURN SPRING L (AA),0,0
1211,HAZARD WARNING SWITCH,0,16
1232,WASHER PULLEY GEARSHIFT,0,0
1195,PULLER ASSY MAGNETO,0,21
1283,HEX SCREW M8x 20,0,20
1304,HOSE FUEL TANK PETROL 2S & 4S,0,0
1305,HOOK KICK STARTER SHAFT SPRING,0,0
1309,LEVER PARKING BRAKE (AA),0,0
1310,HEX SCREW M5x 20,0,0
1315,SPACER HANDSTART,0,0
1322,PLATE MUD FLAP,0,3
1325,HEX NUT M12x1.75,0,0
1334,LEVER ASSY CLUTCH,0,0
1337,CARBON BRUSH WIPER MOTOR,0,0
1339,CIRCLIP 12x1N,0,0
1338,STUD,0,0
1313,METALLIC FENDER- ECO GREEN,0,2
1345,Rotor Assy with cladding 4S,0,0
1346,ISOLATOR  H/S,0,0
1351,SPRING RATCHET HANDSTART,0,0
1354,"retainer washer, frt shock absorber ass",0,0
1355,"hex.nut, frt shock absorber assy",0,-4
1356,DRAIN PIPE,0,0
1357,"WIRING HARNESS, FRONT 4S PETROL",0,0
1358,"WIRING HARNESS, REAR - 4S PETROL",0,14
1359,SPRING  H/S,0,2
1361,DOMED NUT M6*1,0,5
1363,MAIN JET,0,0
1372,Bush Front RH,0,1
1300,GEAR 3RD DRIVEN,0,15
1329,ADJUSTOR BOLT DAMPER ASSY,0,33
1306,CLIP FLEXIBLE HOSE,0,7
1239,COVER HANDLE BAR BLACK,0,-28
1308,INDEX STAR,0,5
1312,GEAR SHIFT SHAFT,0,0
1252,BALL BEARING 30x62X16,0,17
1290,LOCK ASSY LID DASHBOARD,0,0
1285,CAP OIL FILTER,0,0
1264,BRAKE ADJUSTER COMP R (AA),0,12
1263,HEADLAMP ASSY RH,0,-21
1319,SPRING CLUTCH CABLE RETURN,0,0
1260,PIN,0,0
1307,SPECIAL BOLT M5,0,27
1333,INDICATOR GEARSHIFT,0,3
1240,CHAIN GUIDE,0,86
1257,INNER RACE TOP Modified,0,0
1249,SEALING COWL WINDSHIELD,0,0
1362,SIDE TUBE,0,-1
1262,SHIM 25.5x32x1.2  3 WHEELER,0,107
1316,PLATE STOPPER REVERSE,0,1
1291,SPRING CHAIN TENSIONER,0,80
1298,SPRING GEARSHIFT CAMLOCK ARM,0,40
1314,SATELLITE GEAR 3 WHEELER,0,0
1353,HEX BOLT M12x1.75x55,0,10
1336,"Circlip, Fuel warning switch",0,2
1301,STOPPER COMP GEARSHIFT,0,4
1266,LID DASHBOARD BLACK,0,0
1234,SHIM 21X30x1.8   3 WHEELER,0,130
1276,CAMSHAFT COMP NP.049,0,27
1323,PIN CLUTCH RELEASE,0,11
1330,ADJUSTOR SPRING DAMPER ASSY,0,0
1374,RING ( Shim ),0,0
1379,"spacer nut, frt shock absorber assy",0,0
1380,SPRING VALVE RETURN,0,-2
1385,KIT MAJOR GASKET  ENGINE,0,0
1386,SPRING CLIP  FRONT H/S,0,5
1387,SLEEVE BEARING HAND STARTER,0,0
1392,"GROMMET,20X16 CUT OUT",0,0
1395,DAMPER HAND START,0,0
1397,BRKT ABUTMENT CLUTCH,0,0
1370,SUPPORT  RH FRONT H/S,0,0
1388,HOSE FUEL COCK PETROL 2S & 4S,0,0
1390,REINF COMP DASHBOARD,0,0
1406,Kit Cable Inner Gear Shift (with pinch b,0,0
1413,LOCK PLATE DIFFERENTIAL 3 WHEELER,0,-48
1417,CAP CHOKE SHAFT,0,0
1421,4S TUBE OUTLET ES,0,0
1424,CORD SET SPEEDOMETER,0,10
1427,KIT CLUTCH CABLE,0,10
1428,DRAIN PIPE (PRE FILTER),0,0
1360,BUSH CLUTCH LEVER ASSY,0,60
1352,BANJO BOLT,0,0
1404,SUPPORT  SHAFT H/S,0,0
1384,KIT OIL STAINER,0,1
1422,WOOD STICK MIDDLE SOFT TOP,0,0
1393,NEEDLE CAGE 28X33X13,0,9
1381,HEX SCREW M10X1.25X20  3 WHEELER,0,23
1377,PIN MASTER CYLINDER,0,82
1418,CAP ENGINE SIDE FAREMETER,0,-2
1368,HOLDER WATER BOTTLE,0,-1
1425,PUNCHED WASHER 5.5 x 12 x 1,0,4
1429,DIFFERTIAL FIXTURE,0,57
1419,TORSION SPRING BRAKE,0,10
1317,CIRCLIP 25x1.2   3 WHEELER,0,29
1335,SOFT TOP COMP REAR,0,1
1344,ADJUSTER ( SRA ),0,8
1371,PAD BRAKE PEDAL,0,0
1332,TUBE COMP GEAR SHIFT,0,14
1389,"Reflector Head Lamp assly, LH",0,2
1320,Stator assy (New) 4S,0,-25
1412,"Reflector Head Lamp assly, RH",0,0
1311,SPRING NEUTRAL SWITCH,0,30
1342,BEVEL GEAR 3 WHEELER,0,13
1376,TRAILING ARM FRONT,0,0
1369,RETAINER BEARING,0,0
1303,"SPROCKET, 25T",0,0
1383,Front Indicator Lamp RH.,0,2
1373,SPEAKER GRILL LH BLACK,0,2
1331,PIPE BREATHER,0,7
1318,SPRING THROTTLE,0,10
1347,MASTER CYL,0,8
1396,COVER TCI,0,0
1286,BRAKE ADJUSTER COMP L (AA),0,17
1430,HOLDER MAGAZINE,0,2
1431,SPACER PLATE WHEEL,0,0
1432,NEEDLE JET,0,0
1433,SPRING LEVER RETURN,0,0
1435,PIPE INTAKE COMP PETROL,0,0
1438,SEAL RESERVOIR,0,0
1440,FIXING BRACKET ASSY,0,0
1443,SUPPORT  LH FRONT H/S,0,5
1444,SPRING CLIP H/S FRONT,0,0
1445,METALLIC FENDER G YELLOW,0,0
1446,DUMMY PLUG BIG.,0,0
1447,3 PIECE OIL RING,0,0
1448,CLAMP BATTERY,0,0
1455,PIN,0,2
1442,LINK ASSY H/S,0,0
1468,EYE BOLT RH,0,0
1469,O-RING 1.8X15,0,0
1477,"Float, fuel warning switch (NRB)",0,0
1478,KIT FUEL TANK,0,-2
1479,TELL TALE LAMP CLUSTER - PETROL,0,0
1480,COWL COMP BACK AIR COOLING(R),0,0
1481,METALLIC FENDER-C WHITE,0,0
1441,Bendix Drive Assy. Ph 2.1 (old),0,1
1470,FUEL TANK ASSY 8 LIT,0,0
1402,TUBULAR DOWEL 10x12,0,110
1449,WIPER MOTOR ASSY,0,0
1452,SOFT TOP FRONT  B PILLAR,0,-9
1462,CAP RESERVOIR ASSY,0,0
1423,LOCK NUT M38x1.5 10mm,0,-1
1572,KIT IDLE STAND,0,2
