id,name,price,quantity
1216,HANDLE BAR PULLEY GEAR SHIFT,0,100
1229,CLAMP WIRING HARNESS,0,50
1113,SPEEDO CABLE INNER(Old 1037mm),0,100
1166,FRONT INDICATOR LAMP LH.,0,10
1161,FRONT INDICATOR LAMP RH.,0,10
1244,REAR COMBINATION LAMP LH,0,10
1218,REAR COMBINATION LAMP RH,0,10
1151,LAMP ASSY LICENSE PLATE,0,50
1389,"Reflector Head Lamp assly, LH",0,20
1412,"Reflector Head Lamp assly, RH",0,20
1103,"Holder headlamp bulb, LH / RH with W/H",0,150
1077,"Rear combination lamp glass, LH / RH",0,50
1201,FRONT INDICATOR GLASS LH,0,30
1271,3W ELECTRONIC BEEPER,0,20
1883,BATTERY UNCHARGED 32 AH,0,30
1070,HEX FLANGE U NUT M14 x1.5 x 22AF-12HT,0,200
1425,PUNCHED WASHER 5.5 x 12 x 1,0,100
1021,DUST SEAL 28 X 42.70 X 8,0,500
1013,DUST SEAL 35*46*5,0,500
1651,WINDSHIELD FRAME - ECO GREEN,0,30
1072,WIND PROTECTOR,0,600
1163,BEADING GLASS W/S,0,50
1452,SOFT TOP FRONT  B PILLAR,0,20
1335,SOFT TOP COMP REAR,0,20
1888,CANVAS KIT SOFT TOP ECO GREEN,0,10
1500,DUMMY PLUG SMALL,0,50
1473,HINGE PLATE LID,0,30
1186,SIDE BLOCK SOFT TOP,0,100
1336,"Circlip, Fuel warning switch",0,30
1030,CABLE INNER CLUTCH,0,200
1035,BUSH SHOCK ABSORBER,0,200
1217,LOCK ASSY TAIL DOOR,0,200
1290,LOCK ASSY LID DASHBOARD,0,50
1105,BRACKET CABLE GUIDE,0,100
1765,CABLE INNER THROTTLE,0,500
1890,CIRCLIP 42x1.75 N IS:3075 INT,0,50
1697,HEX NUT M10 8 ZNG,0,100
1885,BOLT CHAIN TENSIONER (RC),0,100
1183,4S GASKET EXHAUST NEW LE,0,200
1772,GASKET CYL HEAD COVER BOLT,0,30
1751,GASKET CYL HEAD NUT,0,50
1884,BOLT CAM CHAIN TENSIONER,0,100
1643,BOLT GEAR SHIFT CAM STOPPER,0,100
1902,HEX FLANGE NUT M12x1.25,0,50
1871,C-RING CAMSHAFT,0,500
1692,PLUG CYLINDER HEAD,0,300
1899,HALOGEN BULB,0,1100
1776,SHAFT SHIFT FORK,0,50
1831,OIL SEAL GEAR SHIFT SHAFT,0,500
1909,TEMPERATURE SENSOR ENGINE,0,10
1882,BALL BEARING 25  52  15  1,0,50
1610,SUPPRESSOR CAP,0,100
1048,HEX NUT M10 8 ZNG,0,400
1889,CAP INSPECTION HOLE,0,50
1298,SPRING GEARSHIFT CAMLOCK ARM,0,200
1881,BALL BEARING 17X35X10C3 6003Z,0,100
1891,COTTER VALVE,0,100
1841,BULB HEADLAMP,0,1000
1251,BALL BEARING 17x35x10 C3 6003,0,100
1311,SPRING NEUTRAL SWITCH,0,200
