id,name,price,quantity
1001,Minor Kit - Wheel Cylinder Kit,0,4000 
1002,"FILTER COMP, ENGINE OIL",0,7000 
1005,AXLE BOLT,0,148 
1006,BELLOW PROPELLOR SHAFT,0,300 
1007,PLATE CLUTCH DRIVEN  4S,0,300 
1012,NEEDLE BEARING (Big) 35 x 43 x 24,0,35 
1013,DUST SEAL 35*46*5,0,100 
1020,SHIM 20X32X1.5,0,200 
1021,DUST SEAL 28 X 42.70 X 8,0,85 
1022,DAMPER ENGINE MTG FRONT,0,50 
1032,SPEEDO DRIVE ASSY,0,10 
1042,SHOCK ABSORBER ASSY REAR,0,1000 
1044,GASKET CYLINDER,0,260 
1046,BALL RACE ASSY LOWER,0,1000 
1057,DISC PRESSURE CLUTCH MC,0,10 
1059,SPRING BRAKE SWITCH,0,220 
1061,HUB CLUTCH MC,0,5 
1072,GLASS  W/S,0,20 
1093,BEZEL LH COWL FRONT BLACK,0,100 
1099,BEZEL  RH COWL FRONT BLACK,0,100 
1104,DUST COVER INNER,0,10 
1110,BUNDY TUBE ASSY  REAR,0,150 
1112,KIT ENGINE OILSEAL-4S,0,50 
1120,GAUGE  OIL LEVEL NP.049,0,60 
1122,GUIDE CAMCHAIN,0,800 
1124,GRILL  ASSY BLACK,0,30 
1130,KIT CONNECTING ROD 4,0,20 
1131,"SILENT BLOCK, TRAILING ARM REAR",0,100 
1138,BUNDY TUBE ASSY CENTER,0,50 
1143,INSULATOR PAD,0,20 
1168,GROMMET SILL LEVEL LH,0,10 
1176,RING GEAR ES,0,10 
1185,NEEDLE ROLLER BEARING 18X24X14,0,30 
1200,GASKET PIPE INTAKE,0,20 
1206,BRAKE DRUM,0,16 
1216,HANDLE BAR PULLEY GEAR SHIFT,0,10 
1226,ENGINE PULLEY GEAR SHIFT,0,30 
1232,WASHER PULLEY GEARSHIFT,0,150 
1239,COVER HANDLE BAR BLACK,0,50 
1266,LID DASHBOARD BLACK,0,50 
1285,CAP OIL FILTER,0,10 
1299,CRANKSHAFT COMP NP.049,0,50 
1300,GEAR 3RD DRIVEN,0,5 
1317,CIRCLIP 25x1.2   3 WHEELER,0,800 
1318,SPRING THROTTLE,0,50 
1327,SHIM SQ SPLINE 25x1.2 3 WHEELER,0,150 
1328,"Pick up coil / Pulsur coil, magneto ass",0,500 
1332,TUBE COMP GEAR SHIFT,0,20 
1348,FLAME TRAP COMP,0,100 
1375,Piston Kit 1st O/S 4S,0,2500 
1378,SHIM SQ SPLINE DIA23x1.2  3 WHEELER,0,100 
1394,"BACK PLATE, AIR COOLOING",0,60 
1399,GEAR 3 RD DRIVE    3 WHEELER,0,30 
1400,GEAR 4TH DRIVE 3 WHEELER,0,5 
1407,4s GEAR FINAL DRIVE,0,60 
1408,"COWL COMP., TOP AIR COOLING",0,3 
1450,ARM STOPPER REVERSE,0,30 
1451,COVER DIFFERENTIAL,0,5 
1453,CRANK PIN,0,26 
1459,PIPE COMP SAI NP.049,0,5 
1460,GEAR FINAL DRIVEN  4 STROKE 3 WHEELER,0,10 
1474,REAR MUDGAURD LH,0,20 
1475,REAR MUDGAURD RH,0,20 
1484,SHAFT DRIVE COMP,0,14 
1490,CYLINDER HEAD ASSY NP.049,0,40 
1491,SUPPORT AIR CLEANER,0,100 
1502,NEEDLE CAGE CRANKPIN 30X38X18,0,40 
1522,Piston Kit Std 4S,0,3000 
1524,Piston Kit 2nd O/S 4S,0,2500 
1628,DELUXE STICKER LH,0,150 
1629,DELUXE STICKER RH,0,150 
1671,KIT CYL BLOCK & PISTON 6200,0,70 
1677,SPARK PLUG 4S With Ferrul,0,1000 
1692,PLUG CYLINDER HEAD,0,100 
1699,TCI UNIT EXP,0,10 
1706,PIPE COMP SAI,0,20 
1713,VALVE STEM OIL SEAL,0,1200 
1831,OIL SEAL GEAR SHIFT SHAFT,0,140 
1841,BULB HEAD LAMP,0,200 
1851,TUBULAR DOWEL,0,100 
1868,SPACER ROLLER GEAR SHIFT FORK PIN,0,200 
1870,REGULATOR CUM RECTIFIER 3,0,5 
1875,COVER AIR INLET EXP CNG,0,150 
1886,CABLE SPEEDO ASSY,0,20 
1889,CAP INSPECTION HOLE,0,90 
1892,COUNTERSHAFT COMP,0,15 
1897,Gasket Cyl Head,0,15 
1906,PISTON 66.00,0,5 
1907,SHOCK ABSORBER FRONT,0,250 
1912,WATER PUMP ASSY,0,3 
1916,SUPPRESSOR CAP SHIELDED,0,30 
1920,GASKET CYLINDER,0,30 
1934,FRONT WIRINGHARNES LPG - 4S,0,2 
1935,REAR WIRINGHARNES LPG - 4S,0,2 
1937,CABLE THROTTLE . ASSY,0,10 
1943,KIT PISTON  6625,0,2 
1957,PISTON KIT 2ND O/S,0,5 
1958,SET PLATE CLUTCH,0,5 
1961,COUPLER WATER PUMP,0,5 
1963,MIRROR ASSY LH,0,3 
1964,MIRROR ASSY RH,0,10 
